platform,app_id,source_file,source_api,source_loc,sink_file,sink_api,sink_loc,startpoint_type,flow_type
alipay,2021004158620732,index.worker.js,my.getAuthCode,17:653438,index.worker.js,A.anpLogin,17:653480,api.asyn,network_request
alipay,2021004158620732,splitchunk~0/index.worker.js,my.getPhoneNumber,1:54817,splitchunk~0/index.worker.js,A.anpLogin,1:55176,api.asyn,network_request
alipay,2021004158620732,splitchunk~0/index.worker.js,my.getAuthCode,1:55094,splitchunk~0/index.worker.js,A.anpLogin,1:55176,api.asyn,network_request
douyin,tt8246f4fb1d4eed8601,pages/review/review.js,tt.chooseImage,91,pages/review/review.js,tt.uploadFile,95,api.asyn,file_upload
douyin,tt8246f4fb1d4eed8601,pages/review/review.js,tt.chooseImage,118,pages/review/review.js,tt.uploadFile,122,api.asyn,file_upload
douyin,tt8246f4fb1d4eed8601,pages/tabbar/user/index.js,tt.getUserProfile,233,pages/tabbar/user/index.js,E.setUserInfo,245,api.asyn,network_request
douyin,tt8246f4fb1d4eed8601,js/filters.js,tt.login,196,js/filters.js,G.dyPre,204,api.asyn,network_request
douyin,tt8246f4fb1d4eed8601,js/filters.js,tt.login,271,js/filters.js,G.dyPre,279,api.asyn,network_request
douyin,tt0c7c7ac1934c076801,pages/mine/index.js,tt.getUserProfile,881,pages/mine/index.js,Z().setStorageSync,894,api.asyn,local_storage
douyin,tt768c0031e9b0727a01,pages/index/index.js,tt.login,53,pages/index/index.js,tt.request,63,api.asyn,network_request
douyin,tt768c0031e9b0727a01,pages/index/index.js,tt.getUserProfile,57,pages/index/index.js,tt.request,63,api.asyn,network_request
douyin,tte9d19f6c77b2f24601,pages/review/review.js,tt.chooseImage,91,pages/review/review.js,tt.uploadFile,95,api.asyn,file_upload
douyin,tte9d19f6c77b2f24601,pages/review/review.js,tt.chooseImage,118,pages/review/review.js,tt.uploadFile,122,api.asyn,file_upload
douyin,tte9d19f6c77b2f24601,pages/tabbar/user/index.js,tt.getUserProfile,233,pages/tabbar/user/index.js,E.setUserInfo,245,api.asyn,network_request
douyin,tte9d19f6c77b2f24601,js/filters.js,tt.login,196,js/filters.js,G.dyPre,204,api.asyn,network_request
douyin,tte9d19f6c77b2f24601,js/filters.js,tt.login,271,js/filters.js,G.dyPre,279,api.asyn,network_request
douyin,ttef9b992670b151ec,components/market/index.js,tt.getPhoneNumber,131,components/market/index.js,z.set,134,api.asyn,local_storage
douyin,ttef9b992670b151ec,pages/8d542f9/pages/login/login.js,tt.getPhoneNumber,127,pages/8d542f9/pages/login/login.js,z.set,142,api.asyn,local_storage
douyin,ttedfd9b4072c0e68001,pages/5ad0595/sdk/components/dialog/businessPop/widget/login-trigger.js,tt.getPhoneNumber,200,pages/5ad0595/sdk/components/dialog/businessPop/widget/login-trigger.js,u.user.uniLogin,212,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,sdk/components/dialog/businessPop/widget/login-trigger.js,tt.getPhoneNumber,170,sdk/components/dialog/businessPop/widget/login-trigger.js,a.user.uniLogin,182,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,sdk/components/dialog/businessPop/widget/login-trigger_dup1.js,tt.getPhoneNumber,170,sdk/components/dialog/businessPop/widget/login-trigger_dup1.js,a.user.uniLogin,182,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,pages/5ad0595/sdk/components/video/video-cover.js,tt.getPhoneNumber,296,pages/5ad0595/sdk/components/video/video-cover.js,u.user.uniLogin,308,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,sdk/components/video/video-cover.js,tt.getPhoneNumber,295,sdk/components/video/video-cover.js,u.user.uniLogin,307,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,sdk/components/video/video-cover_dup1.js,tt.getPhoneNumber,295,sdk/components/video/video-cover_dup1.js,u.user.uniLogin,307,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,pages/8a5a98f/packageA/pages/loginPage/loginPage.js,tt.getPhoneNumber,236,pages/8a5a98f/packageA/pages/loginPage/loginPage.js,h.user.uniLogin,248,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,pages/8a5a98f_dup1/packageA/pages/loginPage/loginPage.js,tt.getPhoneNumber,236,pages/8a5a98f_dup1/packageA/pages/loginPage/loginPage.js,h.user.uniLogin,248,api.asyn,network_request
douyin,ttedfd9b4072c0e68001,pages/5ad0595/sdk/components/dialog/businessPop/widget/login-trigger.js,tt.getUserProfile,261,pages/5ad0595/sdk/components/dialog/businessPop/widget/login-trigger.js,u.ns.setStorage,275,api.asyn,local_storage
douyin,tt6f1919a4f026aad601,common.js,tt.login,32283,common.js,I.A2,32292,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common.js,tt.login,4090,common.js,T.Ay.post,4095,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common.js,tt.getUserInfo,7156,common.js,l.$c,7164,api.asyn,local_storage
douyin,tt3ed7486aa1fd80c3,common.js,tt.login,22189,common.js,_.Oq,22192,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common_dup1.js,tt.login,4090,common_dup1.js,T.Ay.post,4095,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common_dup1.js,tt.getUserInfo,7156,common_dup1.js,l.$c,7164,api.asyn,local_storage
douyin,tt3ed7486aa1fd80c3,common_dup1.js,tt.login,22189,common_dup1.js,_.Oq,22192,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common_dup2.js,tt.login,4095,common_dup2.js,T.Ay.post,4100,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,common_dup2.js,tt.getUserInfo,7160,common_dup2.js,l.$c,7168,api.asyn,local_storage
douyin,tt3ed7486aa1fd80c3,common_dup2.js,tt.login,22199,common_dup2.js,_.Oq,22202,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,pages/b947316/common.js,tt.login,4090,pages/b947316/common.js,T.Ay.post,4095,api.asyn,network_request
douyin,tt3ed7486aa1fd80c3,pages/b947316/common.js,tt.getUserInfo,7156,pages/b947316/common.js,l.$c,7164,api.asyn,local_storage
douyin,tt3ed7486aa1fd80c3,pages/b947316/common.js,tt.login,22189,pages/b947316/common.js,_.Oq,22192,api.asyn,network_request
douyin,ttc4dab2675be6cbe601,pages/create/main.js,tt.chooseImage,1777,pages/create/main.js,y.uploadFile,1789,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/create/main_dup1.js,tt.chooseImage,1706,pages/create/main_dup1.js,y.uploadFile,1718,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/create/main_dup1.js,tt.chooseImage,1777,pages/create/main_dup1.js,y.uploadFile,1789,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/86542a0/pages/create/main.js,tt.chooseImage,1735,pages/86542a0/pages/create/main.js,y.uploadFile,1747,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/86542a0/pages/create/main.js,tt.chooseImage,1806,pages/86542a0/pages/create/main.js,y.uploadFile,1818,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/reply/main.js,tt.chooseImage,146,pages/reply/main.js,y.uploadFile,171,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/reply/main_dup1.js,tt.chooseImage,146,pages/reply/main_dup1.js,y.uploadFile,171,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/86542a0/pages/reply/main.js,tt.chooseImage,146,pages/86542a0/pages/reply/main.js,y.uploadFile,171,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/update/main.js,tt.chooseImage,1593,pages/update/main.js,y.uploadFile,1605,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/update/main.js,tt.chooseImage,1664,pages/update/main.js,y.uploadFile,1676,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/update/main_dup1.js,tt.chooseImage,1593,pages/update/main_dup1.js,y.uploadFile,1605,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/update/main_dup1.js,tt.chooseImage,1664,pages/update/main_dup1.js,y.uploadFile,1676,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/86542a0/pages/update/main.js,tt.chooseImage,1623,pages/86542a0/pages/update/main.js,y.uploadFile,1635,api.asyn,file_upload
douyin,ttc4dab2675be6cbe601,pages/86542a0/pages/update/main.js,tt.chooseImage,1694,pages/86542a0/pages/update/main.js,y.uploadFile,1706,api.asyn,file_upload
douyin,tt8fa8f91510907a8601,components/authorizedUserInfo/authorizedUserInfo.js,tt.getUserProfile,55,components/authorizedUserInfo/authorizedUserInfo.js,getApp().updateDyUser,57,api.asyn,network_request
douyin,tt8fa8f91510907a8601,components/authorizedUserInfo/authorizedUserInfo_dup1.js,tt.getUserProfile,55,components/authorizedUserInfo/authorizedUserInfo_dup1.js,getApp().updateDyUser,57,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/96857fc/components/authorizedUserInfo/authorizedUserInfo.js,tt.getUserProfile,55,pages/96857fc/components/authorizedUserInfo/authorizedUserInfo.js,getApp().updateDyUser,57,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/524cb5f/packageC/pages/study/study.js,tt.login,219,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/524cb5f/packageC/pages/study/study.js,tt.login,318,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/d51553e/packageC/pages/study/study.js,tt.login,219,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/d51553e/packageC/pages/study/study.js,tt.login,318,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/d51553e_dup1/packageC/pages/study/study.js,tt.login,219,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/d51553e_dup1/packageC/pages/study/study.js,tt.login,318,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,92,pages/authorizedGroupchat/authorizedGroupchat.js,V.http,101,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,150,pages/authorizedGroupchat/authorizedGroupchat.js,V.http,162,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat.js,tt.getUserProfile,185,pages/authorizedGroupchat/authorizedGroupchat.js,t.dyAuthorization,188,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,193,pages/authorizedGroupchat/authorizedGroupchat.js,V.http,213,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,tt.login,92,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,V.http,101,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,tt.login,150,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,V.http,162,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,tt.getUserProfile,185,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,t.dyAuthorization,188,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,tt.login,193,pages/authorizedGroupchat/authorizedGroupchat_dup1.js,V.http,213,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,92,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,V.http,101,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,150,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,V.http,162,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,tt.getUserProfile,185,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,t.dyAuthorization,188,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,tt.login,193,pages/96857fc/pages/authorizedGroupchat/authorizedGroupchat.js,V.http,213,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/buyCourse/buyCourse.js,tt.login,162,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/buyCourse/buyCourse.js,tt.getUserProfile,215,pages/buyCourse/buyCourse.js,_.updateDyUser,217,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/buyCourse/buyCourse_dup1.js,tt.login,162,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/buyCourse/buyCourse_dup1.js,tt.getUserProfile,215,pages/buyCourse/buyCourse_dup1.js,_.updateDyUser,217,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/coursePage/coursePage.js,tt.login,323,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/coursePage/coursePage.js,tt.login,599,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/coursePage/coursePage_dup1.js,tt.login,323,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/coursePage/coursePage_dup1.js,tt.login,599,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/my/my.js,tt.login,72,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/my/my.js,tt.getUserProfile,84,pages/my/my.js,J.updateDyUser,86,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/my/my_dup1.js,tt.login,72,app.js,E.default,169,api.asyn,network_request
douyin,tt8fa8f91510907a8601,pages/my/my_dup1.js,tt.getUserProfile,84,pages/my/my_dup1.js,J.updateDyUser,86,api.asyn,network_request
douyin,tt3fe84955a0d6fa5d01,utils/ttUserLogin.js,tt.login,196,utils/ttUserLogin.js,tt.setStorage,201,api.asyn,local_storage
douyin,tt3fe84955a0d6fa5d01,utils/util.js,tt.login,229,utils/util.js,tt.setStorageSync,232,api.asyn,local_storage
douyin,tt3fe84955a0d6fa5d01,utils/init.js,tt.login,364,utils/init.js,l,371,api.asyn,network_request
douyin,tt3fe84955a0d6fa5d01,utils/ttUserLogin.js,tt.login,196,pages/login/login.js,W.default.setOpenId,309,api.asyn,network_request
douyin,ttdc5aaae74363ee9b01,utils/login.js,tt.getUserProfile,71,utils/login.js,E.setCache,80,api.asyn,local_storage
douyin,ttdc5aaae74363ee9b01,utils/login.js,tt.login,50,utils/login.js,W.requestCloud,117,api.asyn,network_request
douyin,ttdc5aaae74363ee9b01,utils/login.js,tt.login,50,utils/login.js,W.requestCloud,200,api.asyn,network_request
douyin,ttdc5aaae74363ee9b01,utils/check.js,tt.chooseImage,51,utils/check.js,K.post,163,api.asyn,network_request
douyin,ttdc5aaae74363ee9b01,utils/check.js,tt.chooseImage,241,utils/check.js,K.post,163,api.asyn,network_request
douyin,ttb6a5c01829922fbf01,pages/39d2a77/packageB/pages/wallet/identityVerification.js,tt.chooseImage,269,pages/39d2a77/packageB/pages/wallet/identityVerification.js,Q.upload,277,api.asyn,file_upload
alipay,2018082861168647,index.worker.js,my.chooseImage,17:97877,index.worker.js,b.B.uploadFile,17:98249,api.asyn,file_upload
alipay,2019032163591933,index.worker.js,my.chooseImage,17:96441,index.worker.js,_.B.uploadFile,17:96813,api.asyn,file_upload
alipay,2021002109659822,index.worker.js,my.getAuthCode,17:763148,index.worker.js,my.httpRequest,17:763382,api.asyn,network_request
alipay,2021003165688220,index.worker.js,my.getAuthCode,17:331016,index.worker.js,my.httpRequest,17:330453,api.asyn,network_request
alipay,2017050407110255,index.worker.js,my.getUserInfo,17:816773,index.worker.js,b.default.setItem,17:816866,api.asyn,local_storage
alipay,2017050407110255,index.worker.js,my.getUserInfo,17:885880,index.worker.js,A.default.getOhoThemeCard,17:885955,api.asyn,network_request
alipay,2018040202492080,index.worker.js,my.getLocation,17:109554,index.worker.js,t.gpsLocation,17:109962,api.asyn,network_request
alipay,2018082761122570,index.worker.js,my.getLocation,17:1536051,index.worker.js,t.$network.request,17:1536142,api.asyn,network_request
alipay,2018082761122570,index.worker.js,my.getLocation,17:1526009,index.worker.js,t.$network.request,17:1526366,api.asyn,network_request
alipay,2018111562166609,index.worker.js,my.scanCode,15:209136,index.worker.js,D.request,15:209304,api.asyn,network_request
alipay,2019011462964719,index.worker.js,my.getAuthCode,17:506419,index.worker.js,N.a.getLoginCommonInfo,17:506507,api.asyn,network_request
alipay,2019011462964719,index.worker.js,my.getUserInfo,17:316986,index.worker.js,I.a.trade.payConfig,17:317169,api.asyn,network_request
alipay,2021004101639361,index.worker.js,my.getPhoneNumber,17:546353,index.worker.js,e.postGetAlipayPhoneNumber,17:546431,api.asyn,network_request
alipay,2021004158620732,index.worker.js,my.getAuthCode,17:653438,index.worker.js,A.anpLogin,17:653522,api.asyn,network_request
alipay,2021005115683045,index.worker.js,my.getAuthCode,17:94747,index.worker.js,P.loginByAli,17:95127,api.asyn,network_request
alipay,2018052860324128,splitchunk~1/index.worker.js,my.getStorageSync,1:13034,splitchunk~1/index.worker.js,my.uploadFile,1:13092,api.asyn,file_upload
alipay,2018052860324128,splitchunk~1/index.worker.js,my.getStorageSync,1:13480,splitchunk~1/index.worker.js,my.uploadFile,1:14275,api.asyn,file_upload
alipay,2018052860324128,splitchunk~1/index.worker.js,my.getStorageSync,1:22648,splitchunk~1/index.worker.js,my.uploadFile,1:22716,api.asyn,file_upload
